int_pos;var_name;x;label;length;decimal_places;fin_pos;col_type;CHAR
1;MASCARA;8.;/*	Máscara da Escola	*/;8;0;8;i;FALSE
628;VTSA1;$CHAR1.;/*	Temas sociais abordados na escola – Projetos sobre uso de álcool e outras drogas	*/;1;0;628;c;TRUE
629;VTSB1;$CHAR1.;/*	Temas sociais abordados na escola – Projetos sobre violência	*/;1;0;629;c;TRUE
630;VTSC1;$CHAR1.;/*	Temas sociais abordados na escola – Projetos sobre violência intrafamiliar	*/;1;0;630;c;TRUE
631;VTS12;$CHAR1.;/*	Temas sociais abordados na escola – Disciplinas especiais sobre Direitos Humanos (infância, adolescência, juventude e senilidade)	*/;1;0;631;c;TRUE
632;VTS22;$CHAR1.;/*	Temas sociais abordados na escola – Disciplinas especiais sobre Educação para o trânsito	*/;1;0;632;c;TRUE
633;VTS32;$CHAR1.;/*	Temas sociais abordados na escola – Disciplinas especiais sobre ética e cidadania	*/;1;0;633;c;TRUE
634;VTS42;$CHAR1.;/*	Temas sociais abordados na escola – Disciplinas especiais sobre gênero	*/;1;0;634;c;TRUE
635;VTS52;$CHAR1.;/*	Temas sociais abordados na escola – Disciplinas especiais sobre meio ambiente	*/;1;0;635;c;TRUE
636;VTS62;$CHAR1.;/*	Temas sociais abordados na escola – Disciplinas especiais sobre promoção da saúde	*/;1;0;636;c;TRUE
637;VTS72;$CHAR1.;/*	Temas sociais abordados na escola – Disciplinas especiais sobre racismo	*/;1;0;637;c;TRUE
638;VTS82;$CHAR1.;/*	Temas sociais abordados na escola – Disciplinas especiais sobre sexualidade	*/;1;0;638;c;TRUE
639;VTS92;$CHAR1.;/*	Temas sociais abordados na escola – Disciplinas especiais sobre trabalho infantil/direito de ser criança	*/;1;0;639;c;TRUE
640;VTSA2;$CHAR1.;/*	Temas sociais abordados na escola – Disciplinas especiais sobre uso de álcool e outras drogas	*/;1;0;640;c;TRUE
641;VTSB2;$CHAR1.;/*	Temas sociais abordados na escola – Disciplinas especiais sobre violência	*/;1;0;641;c;TRUE
642;VTSC2;$CHAR1.;/*	Temas sociais abordados na escola – Disciplinas especiais sobre violência intrafamiliar	*/;1;0;642;c;TRUE
643;VTS13;$CHAR1.;/*	Temas sociais abordados na escola – Inserção nas disciplinas curriculares: Direitos Humanos (infância, adolescência, juventude e senilidade)	*/;1;0;643;c;TRUE
644;VTS23;$CHAR1.;/*	Temas sociais abordados na escola – Inserção nas disciplinas curriculares: Educação para o trânsito	*/;1;0;644;c;TRUE
645;VTS33;$CHAR1.;/*	Temas sociais abordados na escola – Inserção nas disciplinas curriculares: ética e cidadania	*/;1;0;645;c;TRUE
646;VTS43;$CHAR1.;/*	Temas sociais abordados na escola – Inserção nas disciplinas curriculares: gênero	*/;1;0;646;c;TRUE
647;VTS53;$CHAR1.;/*	Temas sociais abordados na escola – Inserção nas disciplinas curriculares: meio ambiente	*/;1;0;647;c;TRUE
648;VTS63;$CHAR1.;/*	Temas sociais abordados na escola – Inserção nas disciplinas curriculares: promoção da saúde	*/;1;0;648;c;TRUE
649;VTS73;$CHAR1.;/*	Temas sociais abordados na escola – Inserção nas disciplinas curriculares: racismo	*/;1;0;649;c;TRUE
650;VTS83;$CHAR1.;/*	Temas sociais abordados na escola – Inserção nas disciplinas curriculares: sexualidade	*/;1;0;650;c;TRUE
651;VTS93;$CHAR1.;/*	Temas sociais abordados na escola – Inserção nas disciplinas curriculares: trabalho infantil/direito de ser criança	*/;1;0;651;c;TRUE
652;VTSA3;$CHAR1.;/*	Temas sociais abordados na escola – Inserção nas disciplinas curriculares: uso de álcool e outras drogas	*/;1;0;652;c;TRUE
653;VTSB3;$CHAR1.;/*	Temas sociais abordados na escola – Inserção nas disciplinas curriculares: violência	*/;1;0;653;c;TRUE
654;VTSC3;$CHAR1.;/*	Temas sociais abordados na escola – Inserção nas disciplinas curriculares: violência intrafamiliar	*/;1;0;654;c;TRUE
655;VTS14;$CHAR1.;/*	Temas sociais abordados na escola – Não consta no planejamento: Direitos Humanos (infância, adolescência, juventude e senilidade)	*/;1;0;655;c;TRUE
656;VTS24;$CHAR1.;/*	Temas sociais abordados na escola – Não consta no planejamento: Educação para o trânsito	*/;1;0;656;c;TRUE
657;VTS34;$CHAR1.;/*	Temas sociais abordados na escola – Não consta no planejamento: ética e cidadania	*/;1;0;657;c;TRUE
658;VTS44;$CHAR1.;/*	Temas sociais abordados na escola – Não consta no planejamento: gênero	*/;1;0;658;c;TRUE
659;VTS54;$CHAR1.;/*	Temas sociais abordados na escola – Não consta no planejamento: meio ambiente	*/;1;0;659;c;TRUE
660;VTS64;$CHAR1.;/*	Temas sociais abordados na escola – Não consta no planejamento: promoção da saúde	*/;1;0;660;c;TRUE
661;VTS74;$CHAR1.;/*	Temas sociais abordados na escola – Não consta no planejamento: racismo	*/;1;0;661;c;TRUE
662;VTS84;$CHAR1.;/*	Temas sociais abordados na escola – Não consta no planejamento: sexualidade	*/;1;0;662;c;TRUE
663;VTS94;$CHAR1.;/*	Temas sociais abordados na escola – Não consta no planejamento: trabalho infantil/direito de ser criança	*/;1;0;663;c;TRUE
664;VTSA4;$CHAR1.;/*	Temas sociais abordados na escola – Não consta no planejamento: uso de álcool e outras drogas	*/;1;0;664;c;TRUE
665;VTSB4;$CHAR1.;/*	Temas sociais abordados na escola – Não consta no planejamento: violência	*/;1;0;665;c;TRUE
666;VTSC4;$CHAR1.;/*	Temas sociais abordados na escola – Não consta no planejamento : violência intrafamiliar	*/;1;0;666;c;TRUE
667;ACAO_INTEG;$CHAR1.;/*	Desenvolvimento, pela escola, de ações integrando escola/comunidade	*/;1;0;667;c;TRUE
668;VATIV11;$CHAR1.;/*	Atividades de integração desenvolvidas - Eventos da comunidade usando instalações, equipamentos ou recursos da escola (shows, teatros, casamM04s, festas, etc.)	*/;1;0;668;c;TRUE
669;VATIV21;$CHAR1.;/*	Atividades de integração desenvolvidas - Eventos/atividades da escola nos finais de semana, esportivos/culturais, abertos à comunidade externa.	*/;1;0;669;c;TRUE
670;VATIV31;$CHAR1.;/*	Atividades de integração desenvolvidas - Eventos da escola  e destinados à comunidade externa (cursos, palestras, festas,...).	*/;1;0;670;c;TRUE
671;VATIV41;$CHAR1.;/*	Atividades de integração desenvolvidas - Campanhas de solidariedade promovidas pela escola	*/;1;0;671;c;TRUE
672;VATIV51;$CHAR1.;/*	Atividades de integração desenvolvidas - Campanhas de solidariedade propostas pela comunidade, envolvendo a escola.	*/;1;0;672;c;TRUE
673;VATIV61;$CHAR1.;/*	Atividades de integração desenvolvidas - Comunidade colaborando na manutenção de hortas, pomares, jardins.	*/;1;0;673;c;TRUE
674;VATIV71;$CHAR1.;/*	Atividades de integração desenvolvidas - Comunidade participando, em mutirão, de limpeza da escola.	*/;1;0;674;c;TRUE
675;VATIV81;$CHAR1.;/*	Atividades de integração desenvolvidas - Comunidade participando, em mutirão, para manutenção da estrutura física da escola.	*/;1;0;675;c;TRUE
676;PERMANEN;12.;/*		Número de Salas de Aula Existentes - Permanentes	*/;12;0;687;d;FALSE
688;PROVISOR;12.;/*	Número de Salas de Aula Existentes - Provisórias	*/;12;0;699;d;FALSE
700;NOESTAB;12.;/*	Número de Salas de Aula Utilizadas - No Prédio	*/;12;0;711;d;FALSE
712;FORAESTA;12.;/*	Número de Salas de Aula Utilizadas - Fora do prédio	*/;12;0;723;d;FALSE
724;FUNCION;12.;/*	Total de Funcionários da Escola	*/;12;0;735;d;FALSE
736;PROFESS;12.;/*	Total de Professores em Exercício (em sala de aula)	*/;12;0;747;d;FALSE
748;AUX_CRECHE;12.;/*	Total de Profissionais auxiliares de educação infantil - Creche	*/;12;0;759;d;FALSE
760;AUX_PRE;12.;/*	Total de Profissionais auxiliares de educação infantil - Pré-escola	*/;12;0;771;d;FALSE
772;VDG1CA;12.;/*	Nº de Professores na Creche	*/;12;0;783;d;FALSE
784;VDG1C1;12.;/*	Nº de Professores na Pré-Escola	*/;12;0;795;d;FALSE
796;VDG1C3;12.;/*	Nº de Professores no Ensino Fundamental	*/;12;0;807;d;FALSE
808;VDG1C4;12.;/*	Nº de Professores no Ensino Médio 	*/;12;0;819;d;FALSE
820;VDG1C5;12.;/*	Nº de Professores na Educação Especial	*/;12;0;831;d;FALSE
832;VDG1C6;12.;/*	Nº de Professores na Educação de Jovens e Adultos	*/;12;0;843;d;FALSE
844;VDG1C9;12.;/*	Nº de Professores na Educação Profissional Nível Técnico	*/;12;0;855;d;FALSE
856;VDG1E1;12.;/*	Com Fundamental (1º Grau) Incompleto	*/;12;0;867;d;FALSE
868;VDG1E2;12.;/*	Com Fundamental (1º Grau) Completo	*/;12;0;879;d;FALSE
880;VDG1E3;12.;/*	Com Médio (2º Grau) Magistério Completo	*/;12;0;891;d;FALSE
892;VDG1E4;12.;/*	Com Médio (2º Grau) Outra Formação Completa	*/;12;0;903;d;FALSE
904;VDG1E5;12.;/*	Superior (3º Grau) Licenciatura Completa	*/;12;0;915;d;FALSE
916;VDG1E6;12.;/*	Superior (3º Grau) Completo sem Licenciatura Com Magistério	*/;12;0;927;d;FALSE
928;VDG1E7;12.;/*	Superior (3º Grau) Completo sem Licenciatura Sem Magistério	*/;12;0;939;d;FALSE
940;VDG1F1;12.;/*	Com Fundamental (1º Grau) Incompleto	*/;12;0;951;d;FALSE
952;VDG1F2;12.;/*	Com Fundamental (1º Grau) Completo	*/;12;0;963;d;FALSE
964;VDG1F3;12.;/*	Com Médio (2º Grau) Magistério Completo	*/;12;0;975;d;FALSE
976;VDG1F4;12.;/*	Com Médio (2º Grau) Outra Formação Completa	*/;12;0;987;d;FALSE
988;VDG1F5;12.;/*	Superior (3º Grau) Licenciatura Completa	*/;12;0;999;d;FALSE
1000;VDG1F6;12.;/*	Superior (3º Grau) Completo sem Licenciatura Com Magistério	*/;12;0;1011;d;FALSE
1012;VDG1F7;12.;/*	Superior (3º Grau) Completo sem Licenciatura Sem Magistério	*/;12;0;1023;d;FALSE
1024;VDG121;12.;/*	Com Fundamental (1º Grau) Incompleto	*/;12;0;1035;d;FALSE
1036;VDG122;12.;/*	Com Fundamental (1º Grau) Completo	*/;12;0;1047;d;FALSE
1048;VDG123;12.;/*	Com Médio (2º Grau) Magistério Completo	*/;12;0;1059;d;FALSE
1060;VDG124;12.;/*	Com Médio (2º Grau) Outra Formação Completa	*/;12;0;1071;d;FALSE
1072;VDG125;12.;/*	Superior (3º Grau) Licenciatura Completa	*/;12;0;1083;d;FALSE
1084;VDG126;12.;/*	Superior (3º Grau) Completo sem Licenciatura Com Magistério	*/;12;0;1095;d;FALSE
1096;VDG127;12.;/*	Superior (3º Grau) Completo sem Licenciatura Sem Magistério	*/;12;0;1107;d;FALSE
1108;VDG131;12.;/*	Com Fundamental (1º Grau) Incompleto	*/;12;0;1119;d;FALSE
1120;VDG132;12.;/*	Com Fundamental (1º Grau) Completo	*/;12;0;1131;d;FALSE
1132;VDG133;12.;/*	Com Médio (2º Grau) Magistério Completo	*/;12;0;1143;d;FALSE
1144;VDG134;12.;/*	Com Médio (2º Grau) Outra Formação Completa	*/;12;0;1155;d;FALSE
1156;VDG135;12.;/*	Superior (3º Grau) Licenciatura Completa	*/;12;0;1167;d;FALSE
1168;VDG136;12.;/*	Superior (3º Grau) Completo sem Licenciatura Com Magistério	*/;12;0;1179;d;FALSE
1180;VDG137;12.;/*	Superior (3º Grau) Completo sem Licenciatura Sem Magistério	*/;12;0;1191;d;FALSE
1192;VDG151;12.;/*	Com Fundamental (1º Grau) Incompleto	*/;12;0;1203;d;FALSE
1204;VDG152;12.;/*	Com Fundamental (1º Grau) Completo	*/;12;0;1215;d;FALSE
1216;VDG153;12.;/*	Com Médio (2º Grau) Magistério Completo	*/;12;0;1227;d;FALSE
1228;VDG154;12.;/*	Com Médio (2º Grau) Outra Formação Completa	*/;12;0;1239;d;FALSE
1240;VDG155;12.;/*	Superior (3º Grau) Licenciatura Completa	*/;12;0;1251;d;FALSE
1252;VDG156;12.;/*	Superior (3º Grau) Completo sem Licenciatura Com Magistério	*/;12;0;1263;d;FALSE
1264;VDG157;12.;/*	Superior (3º Grau) Completo sem Licenciatura Sem Magistério	*/;12;0;1275;d;FALSE
1276;VDG161;12.;/*	Com Fundamental (1º Grau) Incompleto	*/;12;0;1287;d;FALSE
1288;VDG162;12.;/*	Com Fundamental (1º Grau) Completo	*/;12;0;1299;d;FALSE
1300;VDG163;12.;/*	Com Médio (2º Grau) Magistério Completo	*/;12;0;1311;d;FALSE
1312;VDG164;12.;/*	Com Médio (2º Grau) Outra Formação Completa	*/;12;0;1323;d;FALSE
1324;VDG165;12.;/*	Superior (3º Grau) Licenciatura Completa	*/;12;0;1335;d;FALSE
1336;VDG166;12.;/*	Superior (3º Grau) Completo sem Licenciatura Com Magistério	*/;12;0;1347;d;FALSE
1348;VDG167;12.;/*	Superior (3º Grau) Completo sem Licenciatura Sem Magistério	*/;12;0;1359;d;FALSE
1360;VDG1L1;12.;/*	Com Fundamental (1º Grau) Incompleto	*/;12;0;1371;d;FALSE
1372;VDG1L2;12.;/*	Com Fundamental (1º Grau) Completo	*/;12;0;1383;d;FALSE
1384;VDG1L3;12.;/*	Com Médio (2º Grau) Magistério Completo	*/;12;0;1395;d;FALSE
1396;VDG1L4;12.;/*	Com Médio (2º Grau) Outra Formação Completa	*/;12;0;1407;d;FALSE
1408;VDG1L5;12.;/*	Superior (3º Grau) Licenciatura Completa	*/;12;0;1419;d;FALSE
1420;VDG1L6;12.;/*	Superior (3º Grau) Completo sem Licenciatura Com Magistério	*/;12;0;1431;d;FALSE
1432;VDG1L7;12.;/*	Superior (3º Grau) Completo sem Licenciatura Sem Magistério	*/;12;0;1443;d;FALSE
1444;VDG1M1;12.;/*	Com Fundamental (1º Grau) Incompleto	*/;12;0;1455;d;FALSE
1456;VDG1M2;12.;/*	Com Fundamental (1º Grau) Completo	*/;12;0;1467;d;FALSE
1468;VDG1M3;12.;/*	Com Médio (2º Grau) Magistério Completo	*/;12;0;1479;d;FALSE
1480;VDG1M4;12.;/*	Com Médio (2º Grau) Outra Formação Completa	*/;12;0;1491;d;FALSE
1492;VDG1M5;12.;/*	Superior (3º Grau) Licenciatura Completa	*/;12;0;1503;d;FALSE
1504;VDG1M6;12.;/*	Superior (3º Grau) Completo sem Licenciatura Com Magistério	*/;12;0;1515;d;FALSE
1516;VDG1M7;12.;/*	Superior (3º Grau) Completo sem Licenciatura Sem Magistério	*/;12;0;1527;d;FALSE
1528;VDG171;12.;/*	Com Fundamental (1º Grau) Incompleto	*/;12;0;1539;d;FALSE
1540;VDG172;12.;/*	Com Fundamental (1º Grau) Completo	*/;12;0;1551;d;FALSE
1552;VDG173;12.;/*	Com Médio (2º Grau) Magistério Completo	*/;12;0;1563;d;FALSE
1564;VDG174;12.;/*	Com Médio (2º Grau) Outra Formação Completa	*/;12;0;1575;d;FALSE
1576;VDG175;12.;/*	Superior (3º Grau) Licenciatura Completa	*/;12;0;1587;d;FALSE
1588;VDG176;12.;/*	Superior (3º Grau) Completo sem Licenciatura Com Magistério	*/;12;0;1599;d;FALSE
1600;VDG177;12.;/*	Superior (3º Grau) Completo sem Licenciatura Sem Magistério	*/;12;0;1611;d;FALSE
1612;VDG181;12.;/*	Com Fundamental (1º Grau) Incompleto	*/;12;0;1623;d;FALSE
1624;VDG182;12.;/*	Com Fundamental (1º Grau) Completo	*/;12;0;1635;d;FALSE
1636;VDG183;12.;/*	Com Médio (2º Grau) Magistério Completo	*/;12;0;1647;d;FALSE
1648;VDG184;12.;/*	Com Médio (2º Grau) Outra Formação Completa	*/;12;0;1659;d;FALSE
1660;VDG185;12.;/*	Superior (3º Grau) Licenciatura Completa	*/;12;0;1671;d;FALSE
1672;VDG186;12.;/*	Superior (3º Grau) Completo sem Licenciatura Com Magistério	*/;12;0;1683;d;FALSE
1684;VDG187;12.;/*	Superior (3º Grau) Completo sem Licenciatura Sem Magistério	*/;12;0;1695;d;FALSE
1696;VDG191;12.;/*	Com Fundamental (1º Grau) Incompleto	*/;12;0;1707;d;FALSE
1708;VDG192;12.;/*	Com Fundamental (1º Grau) Completo	*/;12;0;1719;d;FALSE
1720;VDG193;12.;/*	Com Médio (2º Grau) Magistério Completo	*/;12;0;1731;d;FALSE
1732;VDG194;12.;/*	Com Médio (2º Grau) Outra Formação Completa	*/;12;0;1743;d;FALSE
1744;VDG195;12.;/*	Superior (3º Grau) Licenciatura Completa	*/;12;0;1755;d;FALSE
1756;VDG196;12.;/*	Superior (3º Grau) Completo sem Licenciatura Com Magistério	*/;12;0;1767;d;FALSE
1768;VDG197;12.;/*	Superior (3º Grau) Completo sem Licenciatura Sem Magistério	*/;12;0;1779;d;FALSE
1780;VDG1I1;12.;/*	Com Fundamental B1412 Incompleto	*/;12;0;1791;d;FALSE
1792;VDG1I2;12.;/*	Com Fundamental (1º Grau) Completo	*/;12;0;1803;d;FALSE
1804;VDG1I3;12.;/*	Com Médio (2º Grau) Magistério Completo	*/;12;0;1815;d;FALSE
1816;VDG1I4;12.;/*	Com Médio (2º Grau) Outra Formação Completa	*/;12;0;1827;d;FALSE
1828;VDG1I5;12.;/*	Superior (3º Grau) Licenciatura Completa	*/;12;0;1839;d;FALSE
1840;VDG1I6;12.;/*	Superior (3º Grau) Completo sem Licenciatura Com Magistério	*/;12;0;1851;d;FALSE
1852;VDG1I7;12.;/*	Superior (3º Grau) Completo sem Licenciatura Sem Magistério	*/;12;0;1863;d;FALSE
1864;VDG1J1;12.;/*	Com Fundamental (1º Grau) Incompleto	*/;12;0;1875;d;FALSE
1876;VDG1J2;12.;/*	Com Fundamental (1º Grau) Completo	*/;12;0;1887;d;FALSE
1888;VDG1J3;12.;/*	Com Médio (2º Grau) Magistério Completo	*/;12;0;1899;d;FALSE
1900;VDG1J4;12.;/*	Com Médio (2º Grau) Outra Formação Completa	*/;12;0;1911;d;FALSE
1912;VDG1J5;12.;/*	Superior (3º Grau) Licenciatura Completa	*/;12;0;1923;d;FALSE
1924;VDG1J6;12.;/*	Superior (3º Grau) Completo sem Licenciatura Com Magistério	*/;12;0;1935;d;FALSE
1936;VDG1J7;12.;/*	Superior (3º Grau) Completo sem Licenciatura Sem Magistério	*/;12;0;1947;d;FALSE
1948;VDG1K1;12.;/*	Com Fundamental (1º Grau) Incompleto	*/;12;0;1959;d;FALSE
1960;VDG1K2;12.;/*	Com Fundamental (1º Grau) Completo	*/;12;0;1971;d;FALSE
1972;VDG1K3;12.;/*	Com Médio (2º Grau) Magistério Completo	*/;12;0;1983;d;FALSE
1984;VDG1K4;12.;/*	Com Médio (2º Grau) Outra Formação Completa	*/;12;0;1995;d;FALSE
1996;VDG1K5;12.;/*	Superior (3º Grau) Licenciatura Completa	*/;12;0;2007;d;FALSE
2008;VDG1K6;12.;/*	Superior (3º Grau) Completo sem Licenciatura Com Magistério	*/;12;0;2019;d;FALSE
2020;VDG1K7;12.;/*	Superior (3º Grau) Completo sem Licenciatura Sem Magistério	*/;12;0;2031;d;FALSE
2032;VDG1D1;12.;/*	Com Fundamental (1º Grau) Incompleto	*/;12;0;2043;d;FALSE
2044;VDG1D2;12.;/*	Com Fundamental (1º Grau) Completo	*/;12;0;2055;d;FALSE
2056;VDG1D3;12.;/*	Com Médio (2º Grau) Magistério Completo	*/;12;0;2067;d;FALSE
2068;VDG1D4;12.;/*	Com Médio (2º Grau) Outra Formação Completa	*/;12;0;2079;d;FALSE
2080;VDG1D5;12.;/*	Superior (3º Grau) Licenciatura Completa	*/;12;0;2091;d;FALSE
2092;VDG1D6;12.;/*	Superior (3º Grau) Completo sem Licenciatura Com Magistério	*/;12;0;2103;d;FALSE
2104;VDG1D7;12.;/*	Superior (3º Grau) Completo sem Licenciatura Sem Magistério	*/;12;0;2115;d;FALSE
2116;VDG1N1;12.;/*	Com Fundamental (1º Grau) Incompleto	*/;12;0;2127;d;FALSE
2128;VDG1N2;12.;/*	Com Fundamental (1º Grau) Completo	*/;12;0;2139;d;FALSE
2140;VDG1N3;12.;/*	Com Médio (2º Grau) Magistério Completo	*/;12;0;2151;d;FALSE
2152;VDG1N4;12.;/*	Com Médio (2º Grau) Outra Formação Completa	*/;12;0;2163;d;FALSE
2164;VDG1N5;12.;/*	Superior (3º Grau) Licenciatura Completa	*/;12;0;2175;d;FALSE
2176;VDG1N6;12.;/*	Superior (3º Grau) Completo sem Licenciatura Com Magistério	*/;12;0;2187;d;FALSE
2188;VDG1N7;12.;/*	Superior (3º Grau) Completo sem Licenciatura Sem Magistério	*/;12;0;2199;d;FALSE
2200;VDG1O1;12.;/*	Com Fundamental (1º Grau) Incompleto	*/;12;0;2211;d;FALSE
2212;VDG1O2;12.;/*	Com Fundamental (1º Grau) Completo	*/;12;0;2223;d;FALSE
2224;VDG1O3;12.;/*	Com Médio (2º Grau) Magistério Completo	*/;12;0;2235;d;FALSE
2236;VDG1O4;12.;/*	Com Médio (2º Grau) Outra Formação Completa	*/;12;0;2247;d;FALSE
2248;VDG1O5;12.;/*	Superior (3º Grau) Licenciatura Completa	*/;12;0;2259;d;FALSE
2260;VDG1O6;12.;/*	Superior (3º Grau) Completo sem Licenciatura Com Magistério	*/;12;0;2271;d;FALSE
2272;VDG1O7;12.;/*	Superior (3º Grau) Completo sem Licenciatura Sem Magistério	*/;12;0;2283;d;FALSE
2284;VDG1P1;12.;/*	Com Fundamental (1º Grau) Incompleto	*/;12;0;2295;d;FALSE
2296;VDG1P2;12.;/*	Com Fundamental (1º Grau) Completo	*/;12;0;2307;d;FALSE
2308;VDG1P3;12.;/*	Com Médio (2º Grau) Magistério Completo	*/;12;0;2319;d;FALSE
2320;VDG1P4;12.;/*	Com Médio (2º Grau) Outra Formação Completa	*/;12;0;2331;d;FALSE
2332;VDG1P5;12.;/*	Superior (3º Grau) Licenciatura Completa	*/;12;0;2343;d;FALSE
2344;VDG1P6;12.;/*	Superior (3º Grau) Completo sem Licenciatura Com Magistério	*/;12;0;2355;d;FALSE
2356;VDG1P7;12.;/*	Superior (3º Grau) Completo sem Licenciatura Sem Magistério	*/;12;0;2367;d;FALSE
2368;VDG1Q1;12.;/*	Com Fundamental (1º Grau) Incompleto	*/;12;0;2379;d;FALSE
2380;VDG1Q2;12.;/*	Com Fundamental (1º Grau) Completo	*/;12;0;2391;d;FALSE
2392;VDG1Q3;12.;/*	Com Médio (2º Grau) Magistério Completo	*/;12;0;2403;d;FALSE
2404;VDG1Q4;12.;/*	Com Médio (2º Grau) Outra Formação Completa	*/;12;0;2415;d;FALSE
2416;VDG1Q5;12.;/*	Superior (3º Grau) Licenciatura Completa	*/;12;0;2427;d;FALSE
2428;VDG1Q6;12.;/*	Superior (3º Grau) Completo sem Licenciatura Com Magistério	*/;12;0;2439;d;FALSE
2440;VDG1Q7;12.;/*	Superior (3º Grau) Completo sem Licenciatura Sem Magistério	*/;12;0;2451;d;FALSE
2452;DPE113;12.;/*	Turmas na Creche - Turno Diurno	*/;12;0;2463;d;FALSE
2464;DPE119;12.;/*	Matrículas na Creche - Turno Diurno	*/;12;0;2475;d;FALSE
2476;DPE117;12.;/*	Turmas na Pré-Escola - Turno Diurno	*/;12;0;2487;d;FALSE
2488;DPE11D;12.;/*	Matrículas na Pré-Escola - Turno Diurno	*/;12;0;2499;d;FALSE
2500;DPE11F;12.;/*	Turmas Unificadas - Turno Diurno	*/;12;0;2511;d;FALSE
2512;NPE113;12.;/*	Turmas na Creche - Turno Noturno	*/;12;0;2523;d;FALSE
2524;NPE119;12.;/*	Matrículas na Creche - Turno Noturno	*/;12;0;2535;d;FALSE
2536;NPE117;12.;/*	Turmas na Pré-Escola - Turno Noturno	*/;12;0;2547;d;FALSE
2548;NPE11D;12.;/*	Matrículas na Pré-Escola - Turno Noturno	*/;12;0;2559;d;FALSE
2560;NPE11F;12.;/*	Turmas Unificadas - Turno Noturno	*/;12;0;2571;d;FALSE
2572;VPE396;12.;/*	Matrículas na Creche - Nascidos após 2001	*/;12;0;2583;d;FALSE
2584;VPE3A6;12.;/*	Matrículas na Creche - Nascidos em 2001	*/;12;0;2595;d;FALSE
2596;VPE326;12.;/*	Matrículas na Creche - Nascidos em 2000	*/;12;0;2607;d;FALSE
2608;VPE336;12.;/*	Matrículas na Creche - Nascidos em 1999	*/;12;0;2619;d;FALSE
2620;VPE346;12.;/*	Matrículas na Creche - Nascidos em 1998	*/;12;0;2631;d;FALSE
2632;VPE356;12.;/*	Matrículas na Creche - Nascidos em 1997	*/;12;0;2643;d;FALSE
2644;VPE366;12.;/*	Matrículas na Creche - Nascidos em 1996	*/;12;0;2655;d;FALSE
2656;VPE376;12.;/*	Matrículas na Creche - Nascidos em 1995	*/;12;0;2667;d;FALSE
2668;VPE386;12.;/*	Matrículas na Creche - Nascidos antes de 1995	*/;12;0;2679;d;FALSE
2680;VPE397;12.;/*	Matrículas na Creche - Nascidos após 2001	*/;12;0;2691;d;FALSE
2692;VPE3A7;12.;/*	Matrículas na Creche - Nascidos em 2001	*/;12;0;2703;d;FALSE
2704;VPE327;12.;/*	Matrículas na Creche - Nascidos em 2000	*/;12;0;2715;d;FALSE
2716;VPE337;12.;/*	Matrículas na Creche - Nascidos em 1999	*/;12;0;2727;d;FALSE
2728;VPE347;12.;/*	Matrículas na Creche - Nascidos em 1998	*/;12;0;2739;d;FALSE
2740;VPE357;12.;/*	Matrículas na Creche - Nascidos em 1997	*/;12;0;2751;d;FALSE
2752;VPE367;12.;/*	Matrículas na Creche - Nascidos em 1996	*/;12;0;2763;d;FALSE
2764;VPE377;12.;/*	Matrículas na Creche - Nascidos em 1995	*/;12;0;2775;d;FALSE
2776;VPE387;12.;/*	Matrículas na Creche - Nascidos antes de 1995	*/;12;0;2787;d;FALSE
2788;VPE416;12.;/*	Matrículas na Creche - Masculino	*/;12;0;2799;d;FALSE
2800;VPE426;12.;/*	Matrículas na Creche - Feminino	*/;12;0;2811;d;FALSE
2812;VPE417;12.;/*	Matrículas na Pré-Escola - Masculino	*/;12;0;2823;d;FALSE
2824;VPE427;12.;/*	Matrículas na Pré-Escola - Feminino	*/;12;0;2835;d;FALSE
2836;VPE521;12.;/*	Admitidos no ano anterior na Creche	*/;12;0;2847;d;FALSE
2848;VPE531;12.;/*	Afastados por abandono no ano anterior na Creche	*/;12;0;2859;d;FALSE
2860;VPE541;12.;/*	Afastados por transferência no ano anterior na Creche	*/;12;0;2871;d;FALSE
